"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Weight_old","Item_Visibility_upd"
"6442","FDN28",5.88,"Regular",0.0304,"Frozen_Foods",103.099,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1341.587,5.88,0.0304
"6443","FDS35",9.3,"LF",0.1117,"Breads",65.7826,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",968.739,9.3,0.1117
"6444","FDB38",19.5,"Regular",0.0273,"Canned",158.292,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",3994.8,19.5,0.0273
"6445","FDT07",5.82,"Regular",0.0776,"Fruits_and_Vegetables",256.433,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",3844.995,5.82,0.0776
"6446","FDC53",8.68,"LF",0.0088,"Frozen_Foods",96.5384,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1182.4608,8.68,0.0088
"6447","NCT41",15.7,"LF",0.056,"Health_and_Hygiene",153.2024,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",3795.06,15.7,0.056
"6448","FDR40",9.1,"Regular",0.008,"Frozen_Foods",78.5618,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",2255.7304,NA,0.008
"6449","FDH32",12.8,"LF",0.0764,"Fruits_and_Vegetables",97.241,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1448.115,12.8,0.0764
"6450","FDN60",15.1,"LF",0.0954,"Baking_Goods",158.6604,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2535.3664,15.1,0.0954
"6451","FDR33",7.31,"LF",0.0268,"Snack_Foods",108.157,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1098.57,7.31,0.0268
"6452","FDB59",18.25,"LF",0.0152,"Snack_Foods",197.2084,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4166.5764,NA,0.0152
"6453","FDS07",12.35,"LF",0.0998,"Fruits_and_Vegetables",113.9518,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",910.8144,12.35,0.0998
"6454","FDD02",16.6,"LF",20.25,"Canned",117.3124,"OUT013",1987,"High","Tier_3","Supermarket_Type1",2014.7108,16.6,0
"6455","FDH05",14.35,"Regular",0.0909,"Frozen_Foods",231.2984,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",6024.1584,14.35,0.0909
"6456","FDR04",7.075,"LF",0.0226,"Frozen_Foods",98.1068,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1458.102,7.075,0.0226
"6457","DRJ47",18.25,"LF",0.0443,"Hard_Drinks",174.708,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2423.512,18.25,0.0443
"6458","FDW50",13.1,"LF",0.0759,"Dairy",165.1158,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1504.0422,13.1,0.0759
"6459","NCJ17",7.68,"LF",0.1532,"Health_and_Hygiene",85.2224,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1278.336,7.68,0.1532
"6460","FDH60",19.7,"Regular",20.25,"Baking_Goods",197.911,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1767.699,19.7,0
"6461","DRL60",8.52,"LF",0.0271,"Soft_Drinks",151.9682,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1677.1502,8.52,0.0271
"6462","FDS32",17.75,"Regular",0.0496,"Fruits_and_Vegetables",140.2838,"OUT010",1998,"Small","Tier_3","Grocery_Store",280.9676,17.75,0.0496
"6463","FDM58",16.85,"Regular",20.25,"Snack_Foods",112.2544,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3914.904,NA,0
"6464","FDK10",5.785,"Regular",0.0406,"Snack_Foods",180.366,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1258.362,5.785,0.0406
"6465","NCS30",5.945,"LF",0.093,"Household",127.8652,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2195.8084,5.945,0.093
"6466","FDY15",18.25,"Regular",0.1718,"Dairy",154.663,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2659.871,18.25,0.1718
"6467","FDC53",8.68,"LF",0.0088,"Frozen_Foods",99.9384,"OUT013",1987,"High","Tier_3","Supermarket_Type1",689.7688,8.68,0.0088
"6468","FDK45",11.65,"LF",0.0339,"Seafood",113.386,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2603.278,11.65,0.0339
"6469","FDH26",19.25,"Regular",0.0348,"Canned",141.1496,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",282.2992,19.25,0.0348
"6470","NCW06",16.2,"LF",0.0843,"Household",192.3162,"OUT010",1998,"Small","Tier_3","Grocery_Store",769.6648,16.2,0.0843
"6471","FDV37",13,"Regular",0.0834,"Canned",195.8426,"OUT013",1987,"High","Tier_3","Supermarket_Type1",4152.5946,13,0.0834
"6472","FDB52",17.75,"LF",0.0305,"Dairy",256.9672,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1534.0032,17.75,0.0305
"6473","FDF41",12.15,"LF",0.1312,"Frozen_Foods",245.246,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",3202.498,12.15,0.1312
"6474","FDA39",6.32,"LF",0.0127,"Meat",38.5822,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",353.5398,6.32,0.0127
"6475","FDE56",17.25,"Regular",0.1592,"Fruits_and_Vegetables",63.4194,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1547.985,17.25,0.1592
"6476","FDC56",7.72,"LF",0.122,"Fruits_and_Vegetables",121.744,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",2277.036,7.72,0.122
"6477","FDT26",18.85,"Regular",0.0681,"Dairy",120.644,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",3475.476,18.85,0.0681
"6478","FDR21",19.7,"LF",0.0673,"Snack_Foods",175.137,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2822.992,19.7,0.0673
"6479","FDC14",14.5,"Regular",0.0412,"Canned",40.5454,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1216.4166,14.5,0.0412
"6480","FDI32",17.7,"LF",0.1743,"Fruits_and_Vegetables",116.6834,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",3570.6854,17.7,0.1743
"6481","FDI02",15.7,"Regular",0.1145,"Canned",113.7202,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",3263.0858,15.7,0.1145
"6482","FDE22",9.695,"LF",0.0297,"Snack_Foods",159.792,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",2716.464,9.695,0.0297
"6483","FDW26",11.8,"Regular",0.1071,"Dairy",224.1772,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",3558.0352,11.8,0.1071
"6484","FDA36",5.985,"LF",0.0099,"Baking_Goods",183.6924,"OUT019",1985,"Small","Tier_1","Grocery_Store",555.2772,NA,0.0099
"6485","NCS06",7.935,"LF",0.0316,"Household",260.991,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",7100.757,NA,0.0316
"6486","NCX05",15.2,"LF",0.097,"Health_and_Hygiene",116.8492,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2664.5316,15.2,0.097
"6487","FDU19",8.77,"Regular",0.0468,"Fruits_and_Vegetables",170.8422,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1724.422,8.77,0.0468
"6488","FDA49",19.7,"LF",0.0649,"Canned",88.5198,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1308.297,19.7,0.0649
"6489","NCZ42",10.5,"LF",0.0113,"Household",235.5248,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",4740.496,10.5,0.0113
"6490","FDX32",15.1,"Regular",20.25,"Fruits_and_Vegetables",146.2786,"OUT010",1998,"Small","Tier_3","Grocery_Store",433.4358,15.1,0
"6491","FDR01",5.405,"Regular",0.0536,"Canned",200.5742,"OUT013",1987,"High","Tier_3","Supermarket_Type1",2388.8904,5.405,0.0536
"6492","FDQ15",20.35,"Regular",0.1509,"Meat",81.0276,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1868.2348,20.35,0.1509
"6493","FDQ14",9.27,"LF",0.1082,"Dairy",149.605,"OUT019",1985,"Small","Tier_1","Grocery_Store",449.415,NA,0.1082
"6494","FDS56",5.785,"Regular",0.0387,"Fruits_and_Vegetables",262.0252,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",4459.5284,5.785,0.0387
"6495","DRJ24",11.8,"LF",0.1138,"Soft_Drinks",185.3924,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",370.1848,11.8,0.1138
"6496","FDG52",13.65,"LF",0.0653,"Frozen_Foods",47.1402,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",1516.0266,NA,0.0653
"6497","FDF59",12.5,"LF",20.25,"Starchy_Foods",127.102,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",253.004,12.5,0
"6498","DRM49",6.11,"Regular",0.1528,"Soft_Drinks",45.6086,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1025.9978,6.11,0.1528
"6499","NCP02",7.105,"LF",0.0448,"Household",58.2562,"OUT013",1987,"High","Tier_3","Supermarket_Type1",592.562,7.105,0.0448
"6500","FDW13",8.5,"LF",0.0981,"Canned",50.3324,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",675.1212,8.5,0.0981
"6501","FDV12",16.7,"Regular",0.0612,"Baking_Goods",100.0384,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1970.768,16.7,0.0612
"6502","FDH14",17.1,"Regular",0.0471,"Canned",138.6838,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2950.1598,17.1,0.0471
"6503","FDQ20",8.325,"LF",0.03,"Fruits_and_Vegetables",39.5138,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",568.5932,8.325,0.03
"6504","FDT45",15.85,"LF",20.25,"Snack_Foods",55.1956,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1255.6988,15.85,0
"6505","NCM26",20.5,"LF",0.0405,"Others",153.934,"OUT019",1985,"Small","Tier_1","Grocery_Store",153.134,NA,0.0405
"6506","FDJ22",18.75,"LF",0.0526,"Snack_Foods",190.3504,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",1917.504,NA,0.0526
"6507","FDD29",12.15,"LF",0.0185,"Frozen_Foods",252.7698,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",5834.4054,12.15,0.0185
"6508","FDA13",15.85,"LF",0.0787,"Canned",37.2506,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",493.3578,15.85,0.0787
"6509","FDV47",17.1,"LF",0.0542,"Breads",83.5566,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1860.2452,17.1,0.0542
"6510","FDS57",15.5,"LF",0.1034,"Snack_Foods",144.847,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2433.499,15.5,0.1034
"6511","DRG36",14.15,"LF",0.0954,"Soft_Drinks",172.3106,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",3251.1014,14.15,0.0954
"6512","FDK38",6.65,"LF",0.053,"Canned",149.1734,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4454.202,NA,0.053
"6513","DRJ49",6.865,"LF",0.014,"Soft_Drinks",127.6652,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2841.6344,6.865,0.014
"6514","FDR37",16.5,"Regular",0.0662,"Breakfast",183.1292,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",6385.022,16.5,0.0662
"6515","NCS53",14.5,"LF",0.0898,"Health_and_Hygiene",159.4604,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2376.906,14.5,0.0898
"6516","FDR22",19.35,"Regular",0.0186,"Snack_Foods",110.2544,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1677.816,19.35,0.0186
"6517","NCP42",8.51,"LF",0.0162,"Household",192.1478,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1937.478,8.51,0.0162
"6518","FDK38",6.65,"LF",0.0892,"Canned",147.0734,"OUT010",1998,"Small","Tier_3","Grocery_Store",296.9468,6.65,0.0892
"6519","NCC43",7.39,"LF",0.0928,"Household",252.6066,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2259.0594,7.39,0.0928
"6520","FDH57",10.895,"LF",0.0358,"Fruits_and_Vegetables",130.3284,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",2504.7396,10.895,0.0358
"6521","FDQ25",8.63,"Regular",0.0283,"Canned",170.5422,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2069.3064,8.63,0.0283
"6522","FDA11",7.75,"LF",0.0432,"Baking_Goods",92.5436,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1701.7848,7.75,0.0432
"6523","FDG31",12.15,"LF",0.038,"Meat",62.8826,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",710.4086,12.15,0.038
"6524","FDW28",18.25,"LF",0.0892,"Frozen_Foods",194.3452,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",4502.1396,18.25,0.0892
"6525","FDV14",19.85,"LF",0.0446,"Dairy",88.5856,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",703.0848,19.85,0.0446
"6526","FDB60",9.3,"LF",0.0286,"Baking_Goods",195.8136,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",2138.5496,9.3,0.0286
"6527","FDU43",NA,"Regular",0.0578,"Fruits_and_Vegetables",237.3564,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",2145.2076,NA,0.0578
"6528","DRH11",5.98,"LF",0.0757,"Hard_Drinks",55.6614,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",331.5684,5.98,0.0757
"6529","FDC48",9.195,"LF",0.0278,"Baking_Goods",82.1592,"OUT019",1985,"Small","Tier_1","Grocery_Store",412.796,NA,0.0278
"6530","DRK39",7.02,"LF",0.0499,"Dairy",82.925,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1165.15,7.02,0.0499
"6531","FDB20",7.72,"LF",0.0521,"Fruits_and_Vegetables",76.7986,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1324.2762,7.72,0.0521
"6532","FDE51",5.925,"Regular",0.0964,"Dairy",45.6086,"OUT013",1987,"High","Tier_3","Supermarket_Type1",356.8688,5.925,0.0964
"6533","FDX36",9.695,"Regular",0.1282,"Baking_Goods",224.8404,"OUT013",1987,"High","Tier_3","Supermarket_Type1",3600.6464,9.695,0.1282
"6534","NCT29",NA,"LF",0.0641,"Health_and_Hygiene",122.3414,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",243.6828,12.6,0.0641
"6535","FDU45",NA,"Regular",0.0356,"Snack_Foods",112.1518,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1821.6288,15.6,0.0356
"6536","FDF56",16.7,"Regular",0.1196,"Fruits_and_Vegetables",180.9976,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",4165.2448,16.7,0.1196
"6537","FDW07",18,"Regular",0.2388,"Fruits_and_Vegetables",88.2514,"OUT010",1998,"Small","Tier_3","Grocery_Store",88.5514,18,0.2388
"6538","FDR52",12.65,"Regular",0.0757,"Frozen_Foods",190.4846,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",8789.8916,NA,0.0757
"6539","FDB45",20.85,"LF",0.0214,"Fruits_and_Vegetables",104.6306,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1149.8366,20.85,0.0214
"6540","NCT42",5.88,"LF",0.0248,"Household",151.0392,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3281.0624,NA,0.0248
"6541","FDP52",18.7,"Regular",0.0707,"Frozen_Foods",230.201,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",5742.525,18.7,0.0707
"6542","FDI50",8.42,"Regular",0.0307,"Canned",228.0352,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",10306.584,NA,0.0307
"6543","FDU48",18.85,"LF",0.0557,"Baking_Goods",133.3284,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",263.6568,18.85,0.0557
"6544","FDS43",11.65,"LF",0.0405,"Fruits_and_Vegetables",186.924,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2237.088,11.65,0.0405
"6545","NCM41",16.5,"LF",0.0356,"Health_and_Hygiene",93.112,"OUT013",1987,"High","Tier_3","Supermarket_Type1",932.12,16.5,0.0356
"6546","FDP37",15.6,"LF",0.1437,"Breakfast",128.1994,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",2184.4898,15.6,0.1437
"6547","FDJ44",12.3,"Regular",0.1065,"Fruits_and_Vegetables",173.2396,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",3139.9128,12.3,0.1065
"6548","FDY38",13.6,"Regular",0.2087,"Dairy",231.83,"OUT019",1985,"Small","Tier_1","Grocery_Store",466.06,NA,0.2087
"6549","FDC20",10.65,"LF",0.0241,"Fruits_and_Vegetables",56.6272,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",447.4176,10.65,0.0241
"6550","FDF02",16.2,"LF",0.1041,"Canned",102.499,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2063.98,16.2,0.1041
"6551","FDX38",10.5,"Regular",0.0484,"Dairy",48.2376,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",527.3136,10.5,0.0484
"6552","FDN50",16.85,"Regular",0.0264,"Canned",92.812,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",2609.936,NA,0.0264
"6553","FDA07",7.55,"Regular",0.031,"Fruits_and_Vegetables",123.4072,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2082.6224,7.55,0.031
"6554","FDT49",7,"LF",0.1507,"Canned",104.728,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",2450.144,NA,0.1507
"6555","FDA09",13.35,"Regular",0.1496,"Snack_Foods",179.466,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",3775.086,13.35,0.1496
"6556","FDV43",16,"LF",0.0773,"Fruits_and_Vegetables",44.5086,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",713.7376,16,0.0773
"6557","FDK58",11.35,"Regular",0.0788,"Snack_Foods",103.0016,"OUT019",1985,"Small","Tier_1","Grocery_Store",202.4032,NA,0.0788
"6558","FDL22",16.85,"LF",0.0364,"Snack_Foods",90.7488,"OUT013",1987,"High","Tier_3","Supermarket_Type1",2263.72,16.85,0.0364
"6559","FDP56",8.185,"LF",0.0467,"Fruits_and_Vegetables",49.9692,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",837.5764,8.185,0.0467
"6560","DRL47",19.7,"LF",20.25,"Hard_Drinks",125.9362,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1635.8706,19.7,0
"6561","NCT17",10.8,"LF",0.0419,"Health_and_Hygiene",189.7214,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",5841.0634,10.8,0.0419
"6562","FDR12",12.6,"Regular",0.0317,"Baking_Goods",172.5764,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1030.6584,12.6,0.0317
"6563","FDD39",16.7,"LF",0.0704,"Dairy",216.885,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",6275.165,16.7,0.0704
"6564","FDG04",13.1,"LF",0.0061,"Frozen_Foods",185.0898,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1870.898,13.1,0.0061
"6565","FDV19",14.85,"Regular",0.0355,"Fruits_and_Vegetables",162.2578,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",3690.5294,14.85,0.0355
"6566","FDS55",7.02,"LF",0.1421,"Fruits_and_Vegetables",150.3734,"OUT019",1985,"Small","Tier_1","Grocery_Store",296.9468,NA,0.1421
"6567","FDM50",13,"Regular",0.0301,"Canned",58.022,"OUT013",1987,"High","Tier_3","Supermarket_Type1",898.83,13,0.0301
"6568","DRF13",12.1,"LF",0.0298,"Soft_Drinks",146.9444,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1596.5884,12.1,0.0298
"6569","FDJ48",11.3,"LF",0.0564,"Baking_Goods",245.4118,"OUT013",1987,"High","Tier_3","Supermarket_Type1",6669.3186,11.3,0.0564
"6570","FDM20",10,"LF",0.0387,"Fruits_and_Vegetables",245.4144,"OUT013",1987,"High","Tier_3","Supermarket_Type1",7105.4176,10,0.0387
"6571","FDP24",20.6,"LF",0.0832,"Baking_Goods",121.0756,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1696.4584,20.6,0.0832
"6572","FDC16",11.5,"Regular",0.0206,"Dairy",86.054,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1384.864,11.5,0.0206
"6573","NCB42",11.8,"LF",0.0086,"Health_and_Hygiene",114.8492,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1390.1904,11.8,0.0086
"6574","FDN01",8.895,"LF",0.1212,"Breakfast",177.037,"OUT010",1998,"Small","Tier_3","Grocery_Store",176.437,8.895,0.1212
"6575","FDT34",9.3,"LF",0.1747,"Snack_Foods",104.0964,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1788.3388,9.3,0.1747
"6576","FDA52",16.2,"Regular",0.1278,"Frozen_Foods",177.037,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4587.362,NA,0.1278
"6577","NCC18",19.1,"LF",0.2967,"Household",171.8422,"OUT010",1998,"Small","Tier_3","Grocery_Store",1034.6532,19.1,0.2967
"6578","NCR41",17.85,"LF",0.0181,"Health_and_Hygiene",94.9094,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",761.6752,17.85,0.0181
"6579","FDX23",6.445,"LF",0.0299,"Baking_Goods",94.1436,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1418.154,6.445,0.0299
"6580","FDP39",12.65,"LF",0.1162,"Meat",53.5324,"OUT010",1998,"Small","Tier_3","Grocery_Store",415.4592,12.65,0.1162
"6581","NCH07",13.15,"LF",0.0926,"Household",157.8604,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",3803.0496,13.15,0.0926
"6582","FDW47",15,"LF",0.0812,"Breads",121.7414,"OUT019",1985,"Small","Tier_1","Grocery_Store",365.5242,NA,0.0812
"6583","DRD13",15,"LF",0.0491,"Soft_Drinks",61.9168,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",767.0016,15,0.0491
"6584","FDR48",11.65,"LF",0.1314,"Baking_Goods",151.9024,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1669.8264,11.65,0.1314
"6585","FDE17",20.1,"Regular",20.25,"Frozen_Foods",152.2366,"OUT010",1998,"Small","Tier_3","Grocery_Store",151.1366,20.1,0
"6586","FDP60",17.35,"LF",20.25,"Baking_Goods",102.9016,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1922.8304,17.35,0
"6587","FDD57",18.1,"LF",0.0225,"Fruits_and_Vegetables",95.0094,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1713.7692,18.1,0.0225
"6588","FDW13",8.5,"LF",0.1638,"Canned",51.3324,"OUT010",1998,"Small","Tier_3","Grocery_Store",311.5944,8.5,0.1638
"6589","FDN24",14.1,"LF",0.1135,"Baking_Goods",56.1956,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1364.89,14.1,0.1135
"6590","FDJ34",11.8,"Regular",0.0942,"Snack_Foods",126.2704,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2002.7264,11.8,0.0942
"6591","FDD46",6.035,"LF",0.1411,"Snack_Foods",155.0998,"OUT013",1987,"High","Tier_3","Supermarket_Type1",3691.1952,6.035,0.1411
"6592","FDF46",7.07,"LF",0.164,"Snack_Foods",113.2834,"OUT019",1985,"Small","Tier_1","Grocery_Store",575.917,NA,0.164
"6593","NCE43",12.5,"LF",0.1731,"Household",168.4448,"OUT010",1998,"Small","Tier_3","Grocery_Store",170.4448,12.5,0.1731
"6594","FDN27",20.85,"LF",0.0396,"Meat",116.8808,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",820.2656,20.85,0.0396
"6595","FDW52",14,"Regular",0.0376,"Frozen_Foods",162.6526,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",4275.7676,14,0.0376
"6596","DRH03",17.25,"LF",0.0351,"Dairy",92.412,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1304.968,17.25,0.0351
"6597","NCM29",11.5,"LF",0.0177,"Health_and_Hygiene",129.2626,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1705.1138,11.5,0.0177
"6598","FDR58",6.675,"LF",0.042,"Snack_Foods",93.2462,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1480.7392,6.675,0.042
"6599","FDY50",5.8,"LF",0.131,"Dairy",90.3172,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1338.258,5.8,0.131
"6600","FDE16",8.895,"LF",0.0265,"Frozen_Foods",208.4954,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",6251.862,8.895,0.0265
"6601","NCE31",7.67,"LF",0.1851,"Household",32.9216,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",588.5672,7.67,0.1851
"6602","FDE53",10.895,"LF",0.0269,"Frozen_Foods",106.128,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",319.584,10.895,0.0269
"6603","DRK11",8.21,"LF",20.25,"Hard_Drinks",148.2392,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1491.392,8.21,0
"6604","DRH13",8.575,"LF",0.0239,"Soft_Drinks",107.128,"OUT013",1987,"High","Tier_3","Supermarket_Type1",958.752,8.575,0.0239
"6605","FDA11",7.75,"LF",0.0434,"Baking_Goods",93.1436,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1418.154,7.75,0.0434
"6606","DRL35",15.7,"LF",0.0306,"Hard_Drinks",41.877,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",1125.202,NA,0.0306
"6607","DRF36",16.1,"LF",0.0235,"Soft_Drinks",190.6846,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",9554.23,NA,0.0235
"6608","FDI07",12.35,"Regular",0.034,"Meat",197.2426,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2966.139,12.35,0.034
"6609","FDI32",17.7,"LF",0.1742,"Fruits_and_Vegetables",117.1834,"OUT013",1987,"High","Tier_3","Supermarket_Type1",691.1004,17.7,0.1742
"6610","DRL60",8.52,"LF",0.0272,"Soft_Drinks",151.0682,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1829.6184,8.52,0.0272
"6611","NCY17",18.2,"LF",0.1631,"Health_and_Hygiene",43.3086,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",758.3462,18.2,0.1631
"6612","DRH36",16.2,"LF",0.0584,"Soft_Drinks",73.0696,"OUT019",1985,"Small","Tier_1","Grocery_Store",223.7088,NA,0.0584
"6613","FDX02",16,"LF",0.057,"Dairy",225.9404,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1350.2424,16,0.057
"6614","FDG46",8.63,"Regular",0.033,"Snack_Foods",115.0518,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1366.2216,8.63,0.033
"6615","FDM60",10.8,"Regular",20.25,"Baking_Goods",40.7138,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",406.138,10.8,0
"6616","FDJ22",18.75,"LF",0.053,"Snack_Foods",192.5504,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",2109.2544,18.75,0.053
